,Unnamed: 0,Unnamed: 0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1
51,51,R/Ohm,0.24334,0.21666,0.12477,0.047294,-0.024913,-0.08877,-0.14507,-0.19596,-0.23996,-0.28298,-0.32018,-0.35466,-0.38807,-0.41916,-0.44969,-0.48014,-0.50886,-0.5445,-0.56602,-0.59616,-0.62266,-0.65564,-0.66923,-0.66,-0.70925,-0.70305,-0.69596,-0.6884,-0.65338,-0.6247,-0.58007,-0.53006,-0.4777,-0.43539,-0.38226,-0.33316,-0.2917,-0.25797,-0.21496,-0.17544,-0.14464,-0.12005,-0.094108,-0.078925,4.4562,4.4729,4.4932,4.507,4.5361,4.5641,4.5987,4.6393,4.6846,4.7338,4.7856,4.842,4.8879,4.9519,5.0211,5.0994,5.1809,5.2567,5.3472,5.4437,5.5461,5.6598,5.7593,5.8669,5.998,6.1142,6.2551,6.3799,6.5004,6.6153,6.7193,6.8173,6.9059,6.9745,7.0364,7.0874,7.1527,7.1736,7.2054,7.222,7.2292,7.2228,7.2102,7.185
52,52,R/Ohm,0.19882,0.08729,-0.0074195,-0.086467,-0.16291,-0.22433,-0.28355,-0.33367,-0.38146,-0.42179,-0.46288,-0.49965,-0.53666,-0.57105,-0.60927,-0.64546,-0.68168,-0.71946,-0.75617,-0.79523,-0.83317,-0.8737,-0.91086,-0.94523,-0.97659,-1.0012,-1.0188,-1.026,-1.0225,-1.0046,-0.97468,-0.92782,-0.87336,-0.80612,-0.72545,-0.64051,-0.55183,-0.46298,-0.38347,-0.30776,-0.23845,-0.18014,-0.1353,-0.09854,4.9623,4.99,5.0212,5.0555,5.0998,5.1482,5.1997,5.2575,5.3186,5.3838,5.4523,5.5238,5.6013,5.6805,5.7648,5.8544,5.9481,6.0476,6.1511,6.2633,6.3812,6.5052,6.6411,6.7875,6.937,7.0953,7.2604,7.431,7.6046,7.779,7.9493,8.1103,8.2607,8.4001,8.5297,8.6443,8.7442,8.8283,8.8982,8.9547,9.0014,9.0437,9.0835,9.1278
53,53,R/Ohm,0.78994,0.58601,0.40574,0.27184,0.14613,0.077546,-0.035068,-0.10222,-0.16684,-0.20537,-0.2672,-0.30562,-0.36344,-0.375,-0.41163,-0.43169,-0.47716,-0.50393,-0.53815,-0.56891,-0.60754,-0.62856,-0.68399,-0.71455,-0.77254,-0.80794,-0.85923,-0.91063,-0.96312,-1.0152,-1.0683,-1.1179,-1.1616,-1.1997,-1.2286,-1.2471,-1.2446,-1.2247,-1.1843,-1.1116,-1.0079,-0.88075,-0.73454,-0.58334,4.0147,4.0399,4.0495,4.071,4.1068,4.1162,4.1639,4.21,4.251,4.3016,4.3319,4.4047,4.4685,4.5122,4.5709,4.64,4.6955,4.7752,4.8362,4.9172,4.9987,5.0769,5.1741,5.2783,5.3701,5.4736,5.5955,5.7162,5.8504,5.9935,6.1462,6.3112,6.49,6.6841,6.8807,7.0841,7.289,7.5122,7.7442,7.9755,8.1963,8.3914,8.5507,8.6716
54,54,R/Ohm,0.059544,-0.013642,-0.078326,-0.13371,-0.18422,-0.22939,-0.2723,-0.31012,-0.34544,-0.37882,-0.41204,-0.4458,-0.47887,-0.51153,-0.54537,-0.57979,-0.61445,-0.64814,-0.68174,-0.71376,-0.74316,-0.76973,-0.79044,-0.80362,-0.80948,-0.80433,-0.78718,-0.75995,-0.72078,-0.67342,-0.61965,-0.56246,-0.50595,-0.44618,-0.38692,-0.33149,-0.28014,-0.23143,-0.19084,-0.15332,-0.12009,-0.090508,-0.069416,-0.05085,4.6365,4.6599,4.688,4.7213,4.7578,4.7987,4.8492,4.8956,4.947,4.9986,5.0568,5.1189,5.19,5.2604,5.3358,5.4185,5.5056,5.5989,5.6999,5.8063,5.9198,6.0398,6.1666,6.2987,6.4346,6.5723,6.7105,6.8433,6.9703,7.0882,7.1941,7.2851,7.3644,7.434,7.4956,7.5472,7.592,7.6303,7.6627,7.6933,7.7206,7.7515,7.7791,7.8113
55,55,R/Ohm,0.19442,0.082146,-0.015924,-0.10141,-0.17441,-0.23987,-0.30065,-0.35267,-0.39931,-0.44328,-0.48374,-0.52397,-0.56138,-0.59836,-0.6357,-0.67393,-0.71281,-0.75322,-0.7953,-0.83913,-0.88502,-0.9343,-0.98353,-1.0342,-1.0859,-1.1339,-1.1796,-1.2204,-1.2518,-1.2721,-1.2807,-1.2716,-1.2487,-1.2011,-1.1439,-1.0585,-0.95698,-0.83488,-0.71182,-0.58309,-0.45899,-0.34906,-0.26052,-0.1883,5.0119,5.0434,5.0796,5.1194,5.1661,5.2182,5.277,5.3378,5.4043,5.4726,5.5469,5.6243,5.7078,5.7938,5.8835,5.9779,6.0772,6.1817,6.2921,6.4084,6.5318,6.6619,6.8011,6.9493,7.1073,7.2766,7.4565,7.6488,7.8503,8.0613,8.2782,8.4974,8.7157,8.9396,9.1634,9.3803,9.5822,9.7668,9.9254,10.058,10.165,10.255,10.324,10.381
56,56,R/Ohm,0.38752,0.25,-0.074816,0.054615,-0.0041051,-0.084937,-0.1368,-0.18978,-0.23088,-0.27347,-0.31013,-0.3497,-0.39393,-0.41381,-0.43991,-0.47039,-0.50123,-0.53063,-0.55624,-0.58278,-0.61182,-0.62779,-0.64326,-0.64365,-0.65684,-0.65913,-0.64349,-0.63231,-0.60298,-0.55635,-0.51821,-0.46732,-0.41648,-0.36853,-0.32415,-0.28577,-0.25054,-0.21756,-0.18293,-0.1546,-0.1263,-0.10572,-0.084846,-0.064983,4.4307,4.4596,4.512,4.5071,4.5689,4.5697,4.6117,4.6567,4.6944,4.7491,4.7963,4.847,4.9159,4.9794,5.0526,5.1282,5.1908,5.266,5.3568,5.4423,5.5367,5.6221,5.7468,5.8455,5.9654,6.0952,6.1982,6.3137,6.4201,6.5184,6.5997,6.6836,6.7481,6.8145,6.8624,6.8999,6.945,6.9584,6.9828,6.9996,7.0125,7.0205,7.0251,7.0225
57,57,R/Ohm,0.14083,0.047791,-0.037351,-0.12706,-0.19329,-0.26056,-0.31441,-0.34436,-0.41678,-0.46854,-0.49504,-0.53842,-0.56671,-0.61836,-0.63971,-0.67747,-0.72791,-0.77301,-0.82239,-0.85598,-0.91449,-0.94962,-0.98503,-1.0483,-1.1069,-1.1677,-1.2098,-1.241,-1.2901,-1.3161,-1.323,-1.3204,-1.3026,-1.2829,-1.1993,-1.1184,-1.0145,-0.88702,-0.75624,-0.61692,-0.48398,-0.36543,-0.26935,-0.19094,5.0452,5.0779,5.1075,5.1515,5.2107,5.2461,5.2947,5.3675,5.4345,5.527,5.5851,5.6636,5.7388,5.8443,5.9232,6.0318,6.1175,6.2272,6.354,6.4636,6.5932,6.7291,6.8748,7.0299,7.1944,7.354,7.5431,7.7376,7.937,8.1614,8.3897,8.6106,8.8416,9.08,9.2932,9.5229,9.7303,9.9146,10.068,10.189,10.272,10.321,10.336,10.322
58,58,R/Ohm,0.22272,0.10577,-0.0071559,-0.082565,-0.14882,-0.20461,-0.26072,-0.36384,-0.37141,-0.433,-0.47617,-0.49465,-0.54177,-0.553,-0.59176,-0.63744,-0.69402,-0.72927,-0.75487,-0.8126,-0.82164,-0.88178,-0.91846,-0.97297,-1.0058,-1.0408,-1.0533,-1.0771,-1.0726,-1.0594,-1.0301,-0.98738,-0.93867,-0.85312,-0.79291,-0.70226,-0.60945,-0.51194,-0.4235,-0.33931,-0.26185,-0.19635,-0.14618,-0.1055,4.9674,4.989,4.9998,5.0699,5.1196,5.175,5.247,5.2933,5.3522,5.4397,5.5081,5.5723,5.6646,5.7196,5.8154,5.9198,6.0261,6.1206,6.2223,6.3476,6.4706,6.6027,6.7335,6.8888,7.0482,7.2139,7.3887,7.5638,7.747,7.9298,8.113,8.2865,8.4505,8.6021,8.7561,8.8788,8.9849,9.0725,9.1378,9.1854,9.213,9.223,9.2135,9.1896
59,59,R/Ohm,0.079204,0.18062,0.32789,0.42081,0.27809,0.17375,0.079201,-0.0042024,-0.061953,-0.12814,-0.16223,-0.21363,-0.25865,-0.30551,-0.33384,-0.36398,-0.37324,-0.40985,-0.45103,-0.47435,-0.50574,-0.53665,-0.55417,-0.57999,-0.60769,-0.60498,-0.62854,-0.63032,-0.61398,-0.59242,-0.56824,-0.52837,-0.49273,-0.45133,-0.40349,-0.35718,-0.31813,-0.2765,-0.24213,-0.20566,-0.17773,-0.15213,-0.12545,-0.10186,4.49,4.4645,4.464,4.4393,4.4525,4.4697,4.496,4.51,4.5592,4.5956,4.6269,4.6756,4.729,4.7755,4.8233,4.8736,4.9318,4.9921,5.0546,5.1339,5.2082,5.2868,5.3762,5.4655,5.5526,5.6576,5.748,5.872,5.9819,6.0829,6.1835,6.2701,6.3513,6.4312,6.4893,6.5388,6.5792,6.6154,6.6442,6.6542,6.6637,6.6729,6.68,6.6808
60,60,R/Ohm,0.69267,0.49661,0.33679,0.1942,0.080878,-0.028695,-0.10676,-0.18937,-0.25217,-0.33223,-0.37859,-0.4326,-0.4646,-0.50494,-0.53138,-0.5821,-0.61539,-0.64799,-0.69473,-0.73874,-0.78004,-0.83056,-0.88165,-0.94971,-0.98067,-1.0438,-1.1104,-1.1701,-1.2334,-1.3164,-1.3847,-1.4601,-1.526,-1.5865,-1.632,-1.6639,-1.6591,-1.666,-1.634,-1.5589,-1.4414,-1.2891,-1.1016,-0.89385,4.9568,4.9786,5.0029,5.0307,5.0699,5.097,5.1454,5.1931,5.2549,5.2938,5.3578,5.4222,5.5296,5.5914,5.6803,5.7634,5.8346,5.927,6.0322,6.1361,6.2471,6.3777,6.474,6.6033,6.7592,6.8764,7.0376,7.2072,7.3848,7.5668,7.7701,7.983,8.2201,8.4716,8.7383,9.0139,9.308,9.6228,9.9607,10.296,10.627,10.933,11.201,11.411
61,61,R/Ohm,0.093764,0.029886,-0.053357,-0.097048,-0.14629,-0.19061,-0.23391,-0.27104,-0.3022,-0.3049,-0.36677,-0.39882,-0.42921,-0.43878,-0.50246,-0.52597,-0.55021,-0.58996,-0.59264,-0.64088,-0.65132,-0.68971,-0.71046,-0.71367,-0.72223,-0.71439,-0.69401,-0.66978,-0.62523,-0.59322,-0.5455,-0.49227,-0.44078,-0.38215,-0.3335,-0.28834,-0.24405,-0.20192,-0.16602,-0.13398,-0.10497,-0.078976,-0.05974,-0.044033,4.6009,4.627,4.6583,4.6861,4.7186,4.785,4.8018,4.8481,4.8985,4.9564,5.0038,5.0633,5.1383,5.1929,5.2758,5.3429,5.4263,5.5133,5.6175,5.7061,5.7955,5.9119,6.0262,6.1641,6.2853,6.4022,6.5312,6.6385,6.7607,6.8781,6.976,7.0574,7.1257,7.1752,7.2481,7.2884,7.3282,7.3606,7.3845,7.4037,7.4135,7.4181,7.4124,7.3924
62,62,R/Ohm,0.7788,0.56292,0.3881,0.23819,0.11506,0.0092621,-0.082344,-0.16286,-0.23186,-0.29635,-0.35239,-0.402,-0.44861,-0.49122,-0.53334,-0.57254,-0.61082,-0.65002,-0.68962,-0.73006,-0.77253,-0.81661,-0.86373,-0.91405,-0.96817,-1.0255,-1.0857,-1.1512,-1.2162,-1.2845,-1.3526,-1.4209,-1.483,-1.5401,-1.5832,-1.6172,-1.6337,-1.6226,-1.5903,-1.5206,-1.41,-1.2669,-1.0855,-0.88386,4.9698,4.9952,5.0156,5.0465,5.0757,5.1124,5.1548,5.1991,5.2514,5.3101,5.3711,5.4382,5.5061,5.5803,5.658,5.742,5.8284,5.919,6.0146,6.114,6.2188,6.3294,6.4454,6.5684,6.698,6.8364,6.9838,7.1416,7.3112,7.493,7.6901,7.8998,8.1255,8.3675,8.621,8.8883,9.172,9.476,9.7949,10.12,10.444,10.749,11.023,11.246
63,63,R/Ohm,0.36404,0.24862,0.12275,0.04883,-0.022081,-0.088849,-0.13904,-0.19295,-0.23656,-0.2685,-0.31567,-0.37568,-0.3766,-0.39719,-0.4512,-0.46702,-0.50705,-0.52618,-0.54901,-0.57925,-0.59973,-0.60108,-0.636,-0.66398,-0.65192,-0.65258,-0.63982,-0.62562,-0.59307,-0.54958,-0.50103,-0.45069,-0.40632,-0.36515,-0.31845,-0.28158,-0.23506,-0.20834,-0.17712,-0.14742,-0.12093,-0.10006,-0.079968,-0.062924,4.4369,4.4666,4.4857,4.5045,4.5363,4.5727,4.5936,4.6455,4.6958,4.7596,4.7995,4.8421,4.904,4.9693,5.0297,5.1018,5.1826,5.2462,5.34,5.4255,5.522,5.6074,5.7205,5.8147,5.9325,6.0609,6.1681,6.2727,6.3859,6.4744,6.5478,6.636,6.6907,6.7505,6.7932,6.826,6.8418,6.8632,6.8766,6.8845,6.8847,6.8834,6.8808,6.8725
0,0,R/Ohm,0.032527,-0.01612,-0.05977,-0.092711,-0.12007,-0.14433,-0.16957,-0.19212,-0.2136,-0.23695,-0.2606,-0.28729,-0.31293,-0.33986,-0.36719,-0.39575,-0.42392,-0.45145,-0.479,-0.50637,-0.53333,-0.55977,-0.58374,-0.60543,-0.62533,-0.64069,-0.65165,-0.65575,-0.65554,-0.64588,-0.63205,-0.60577,-0.57843,-0.54216,-0.49679,-0.45043,-0.39974,-0.3442,-0.29475,-0.24369,-0.1934,-0.14989,-0.11555,-0.085336,6.3647,6.3944,6.4211,6.4491,6.4775,6.5068,6.5358,6.5654,6.5969,6.6302,6.6657,6.704,6.7472,6.7949,6.8466,6.9026,6.9629,7.0292,7.0994,7.1743,7.254,7.3387,7.4272,7.5217,7.6203,7.7237,7.8308,7.9408,8.0533,8.1658,8.2755,8.3826,8.4831,8.588,8.6865,8.7759,8.8578,8.9325,8.9978,9.0573,9.1086,9.1578,9.1993,9.2318
1,1,R/Ohm,0.043724,0.0019227,-0.035924,-0.068464,-0.097166,-0.12255,-0.14965,-0.17207,-0.1936,-0.21474,-0.23709,-0.26093,-0.28305,-0.30794,-0.33309,-0.35874,-0.38408,-0.40993,-0.43494,-0.45869,-0.48322,-0.505,-0.52577,-0.54526,-0.56454,-0.57584,-0.58058,-0.58049,-0.57102,-0.55336,-0.53197,-0.50106,-0.46412,-0.42711,-0.3837,-0.33488,-0.28309,-0.23441,-0.19343,-0.15077,-0.12194,-0.090706,-0.066416,-0.046789,6.2959,6.3126,6.3329,6.3547,6.3783,6.4025,6.4295,6.458,6.4878,6.5221,6.5607,6.6019,6.6464,6.6949,6.7462,6.8022,6.8629,6.9277,6.9959,7.0703,7.1493,7.2314,7.319,7.4114,7.5083,7.6089,7.7129,7.8165,7.9201,8.0233,8.121,8.2115,8.2964,8.373,8.4381,8.4914,8.526,8.5415,8.5403,8.5239,8.4951,8.4646,8.434,8.415
2,2,R/Ohm,0.37334,0.25725,0.16721,0.094509,0.031925,-0.017912,-0.052328,-0.085938,-0.11483,-0.13173,-0.15676,-0.18051,-0.20438,-0.22779,-0.25294,-0.2764,-0.29979,-0.32327,-0.34764,-0.37063,-0.39274,-0.41496,-0.4362,-0.45613,-0.47688,-0.49377,-0.50741,-0.5186,-0.52384,-0.52362,-0.51486,-0.50221,-0.4824,-0.45649,-0.42452,-0.39225,-0.35609,-0.31395,-0.27276,-0.23159,-0.1897,-0.15677,-0.12328,-0.09265,6.0422,6.0772,6.0927,6.1092,6.1372,6.1541,6.1856,6.208,6.2292,6.2627,6.2881,6.3157,6.3452,6.377,6.4108,6.4495,6.4913,6.537,6.5855,6.6385,6.6949,6.7555,6.8199,6.8885,6.9608,7.0371,7.1184,7.2027,7.2893,7.3786,7.4688,7.556,7.6415,7.7206,7.7956,7.8615,7.9269,7.9844,8.0342,8.0772,8.1141,8.1459,8.175,8.2005
3,3,R/Ohm,0.089157,0.026483,-0.019251,-0.056934,-0.091122,-0.11803,-0.15165,-0.17346,-0.19588,-0.21771,-0.24051,-0.26711,-0.28785,-0.31306,-0.3381,-0.36454,-0.3896,-0.41411,-0.4376,-0.46213,-0.48545,-0.50811,-0.52828,-0.54499,-0.56062,-0.56968,-0.57243,-0.56962,-0.56,-0.54272,-0.51983,-0.49098,-0.45891,-0.42075,-0.37584,-0.33301,-0.28882,-0.24146,-0.20166,-0.16214,-0.12614,-0.094088,-0.071893,-0.051624,6.4169,6.4401,6.4665,6.4915,6.5177,6.5395,6.5617,6.587,6.6145,6.6441,6.6751,6.7077,6.7445,6.7845,6.8277,6.8748,6.9273,6.9835,7.0443,7.1084,7.177,7.2482,7.3241,7.4038,7.4885,7.5753,7.6662,7.7572,7.8481,7.9368,8.0215,8.1024,8.1756,8.2293,8.2867,8.3373,8.3816,8.4187,8.4461,8.4691,8.4862,8.5005,8.5185,8.5405
4,4,R/Ohm,0.34231,0.23482,0.14704,0.086551,0.027675,-0.017707,-0.055531,-0.083733,-0.11335,-0.14031,-0.16695,-0.18957,-0.2142,-0.23867,-0.26583,-0.29011,-0.31475,-0.34078,-0.36775,-0.39333,-0.41741,-0.44215,-0.46651,-0.48937,-0.51296,-0.53496,-0.55502,-0.56754,-0.58947,-0.60079,-0.61319,-0.61224,-0.60929,-0.60039,-0.58271,-0.56075,-0.53273,-0.4925,-0.44781,-0.39883,-0.34404,-0.2954,-0.24423,-0.19211,5.2882,5.3103,5.3334,5.3477,5.3805,5.3977,5.4238,5.4464,5.4712,5.495,5.5237,5.5539,5.5838,5.6179,5.6545,5.6952,5.7396,5.7885,5.8417,5.8983,5.9596,6.0234,6.093,6.1665,6.2431,6.3218,6.4084,6.5024,6.5905,6.6893,6.7976,6.905,7.008,7.1125,7.216,7.3154,7.4184,7.5153,7.6035,7.6849,7.7586,7.8235,7.881,7.9314
5,5,R/Ohm,0.019588,-0.030872,-0.071191,-0.10311,-0.13248,-0.15516,-0.18413,-0.20489,-0.22551,-0.2484,-0.27169,-0.29873,-0.32412,-0.35107,-0.37959,-0.40798,-0.43762,-0.46658,-0.49529,-0.52477,-0.55345,-0.58196,-0.60909,-0.63434,-0.6611,-0.68071,-0.69679,-0.70905,-0.71313,-0.71082,-0.70177,-0.68092,-0.65572,-0.61601,-0.56859,-0.51822,-0.46056,-0.39767,-0.33882,-0.28005,-0.22637,-0.17602,-0.13478,-0.099897,6.5428,6.5712,6.5963,6.6237,6.651,6.6764,6.7024,6.7295,6.7583,6.7886,6.8218,6.8576,6.8978,6.9425,6.9912,7.0447,7.1029,7.1662,7.2343,7.3073,7.3849,7.4676,7.5556,7.6482,7.7457,7.8491,7.9569,8.0697,8.1857,8.3039,8.4224,8.5364,8.6482,8.7508,8.8542,8.9491,9.0353,9.1124,9.1784,9.2363,9.2852,9.3313,9.3727,9.4168
6,6,R/Ohm,0.25233,0.15123,0.07817,0.0071587,-0.042243,-0.084047,-0.1152,-0.14352,-0.16905,-0.19723,-0.21806,-0.23945,-0.2619,-0.28622,-0.31345,-0.3381,-0.36705,-0.39802,-0.42597,-0.45825,-0.49042,-0.52065,-0.55376,-0.58827,-0.61941,-0.65084,-0.68448,-0.72153,-0.75096,-0.77754,-0.80337,-0.82427,-0.83777,-0.84491,-0.84117,-0.83105,-0.80309,-0.75919,-0.70896,-0.64134,-0.56364,-0.48344,-0.40201,-0.32635,6.5759,6.6077,6.6458,6.6756,6.7136,6.7446,6.7789,6.8117,6.8454,6.878,6.9125,6.9496,6.9881,7.0274,7.0706,7.1192,7.1704,7.2267,7.2885,7.3546,7.426,7.5041,7.584,7.6703,7.7622,7.8586,7.9602,8.0659,8.1797,8.3,8.4253,8.5572,8.6953,8.8382,8.9828,9.1278,9.2772,9.4189,9.5592,9.6887,9.8027,9.8988,9.9737,10.026
7,7,R/Ohm,0.30299,0.19385,0.10134,0.029389,-0.030041,-0.072689,-0.11035,-0.13954,-0.17413,-0.19908,-0.22372,-0.25029,-0.26968,-0.29797,-0.32463,-0.35109,-0.38033,-0.41106,-0.44124,-0.47412,-0.5075,-0.53992,-0.5749,-0.60966,-0.64538,-0.68098,-0.71777,-0.75745,-0.79396,-0.83097,-0.86749,-0.9042,-0.93662,-0.96579,-0.98578,-0.99938,-0.99384,-0.97383,-0.93827,-0.87836,-0.79529,-0.69876,-0.58774,-0.47361,6.7363,6.7751,6.8031,6.8397,6.8703,6.9171,6.9437,6.979,7.0112,7.054,7.0856,7.1268,7.1643,7.2098,7.2514,7.2729,7.32,7.3715,7.429,7.4898,7.5562,7.6287,7.7047,7.786,7.8735,7.9653,8.0626,8.1649,8.2738,8.3899,8.5131,8.6447,8.7849,8.935,9.0897,9.2525,9.4111,9.5874,9.77,9.951,10.123,10.276,10.406,10.508
8,8,R/Ohm,0.10331,0.049664,0.0048423,-0.035771,-0.070062,-0.10106,-0.13031,-0.15695,-0.18298,-0.20927,-0.23529,-0.26167,-0.28815,-0.31594,-0.34258,-0.36877,-0.39671,-0.42325,-0.44758,-0.47583,-0.50075,-0.52526,-0.5497,-0.57184,-0.59762,-0.61598,-0.6314,-0.64361,-0.64969,-0.64916,-0.64357,-0.6272,-0.60225,-0.57531,-0.52881,-0.47633,-0.41547,-0.35656,-0.29983,-0.24345,-0.19815,-0.15297,-0.11468,-0.083665,5.421,5.4364,5.4546,5.4756,5.4978,5.5219,5.5528,5.5809,5.6108,5.6456,5.6823,5.7232,5.7693,5.818,5.871,5.9288,5.9908,6.0571,6.129,6.2064,6.2869,6.3686,6.4555,6.5452,6.6396,6.738,6.8424,6.9484,7.0591,7.1701,7.2803,7.3889,7.495,7.5915,7.6758,7.7462,7.8017,7.8416,7.8684,7.8829,7.8918,7.9015,7.9128,7.9309
9,9,R/Ohm,0.0010229,-0.042928,-0.079812,-0.10842,-0.13508,-0.15566,-0.17871,-0.19958,-0.21997,-0.24146,-0.26474,-0.29069,-0.31608,-0.34193,-0.36912,-0.39755,-0.42549,-0.45329,-0.48128,-0.50841,-0.53491,-0.56227,-0.58668,-0.6096,-0.63,-0.64718,-0.6599,-0.66562,-0.66676,-0.65843,-0.64392,-0.61897,-0.59013,-0.55308,-0.50596,-0.45659,-0.40267,-0.34566,-0.29461,-0.24213,-0.19155,-0.14781,-0.1119,-0.08252,6.5188,6.545,6.5718,6.5956,6.6209,6.6467,6.6714,6.6976,6.7249,6.7541,6.7859,6.8202,6.859,6.9016,6.949,7,7.0558,7.1165,7.1817,7.2516,7.326,7.4056,7.49,7.5796,7.6735,7.7717,7.8756,7.983,8.092,8.2021,8.3092,8.4125,8.5111,8.5972,8.6847,8.7649,8.836,8.9002,8.9545,9.0023,9.044,9.0835,9.1145,9.1522
10,10,R/Ohm,0.046424,-0.014959,-0.058212,-0.086246,-0.12109,-0.14105,-0.1714,-0.19343,-0.21153,-0.24001,-0.26263,-0.28967,-0.31357,-0.34323,-0.37068,-0.3972,-0.42781,-0.45483,-0.47997,-0.5104,-0.53719,-0.56614,-0.59246,-0.61294,-0.63543,-0.65089,-0.66481,-0.67004,-0.67139,-0.6634,-0.65,-0.62461,-0.59571,-0.55701,-0.50848,-0.45838,-0.40451,-0.34656,-0.29484,-0.24192,-0.1912,-0.14691,-0.1116,-0.082123,6.5226,6.5498,6.5738,6.6062,6.6265,6.6596,6.6882,6.7158,6.7432,6.7755,6.8128,6.8471,6.8878,6.934,6.9799,7.0327,7.0904,7.1549,7.2224,7.2915,7.3709,7.4462,7.5356,7.6238,7.7183,7.8164,7.9199,8.0269,8.1359,8.2453,8.3542,8.4564,8.5534,8.6309,8.7103,8.7831,8.8454,8.8964,8.9364,8.9683,8.9904,9.0068,9.0171,9.0278
11,11,R/Ohm,0.29593,0.18672,0.10499,0.030416,-0.022866,-0.071279,-0.10658,-0.13587,-0.16216,-0.19024,-0.2134,-0.23578,-0.25915,-0.28473,-0.31294,-0.34011,-0.36902,-0.39951,-0.4298,-0.46166,-0.49397,-0.52603,-0.5589,-0.59215,-0.62585,-0.65956,-0.69287,-0.72704,-0.75911,-0.79065,-0.81986,-0.84397,-0.86448,-0.87762,-0.8798,-0.8745,-0.85378,-0.81956,-0.77058,-0.70356,-0.62276,-0.53816,-0.44664,-0.35878,6.5707,6.6069,6.6398,6.6667,6.6991,6.7334,6.7635,6.7949,6.8273,6.8597,6.8928,6.9281,6.9645,7.0034,7.0451,7.0917,7.1425,7.1981,7.2582,7.3229,7.3938,7.4691,7.5494,7.6354,7.7259,7.8215,7.9231,8.0303,8.1439,8.2652,8.391,8.5256,8.6672,8.8146,8.9652,9.1188,9.2858,9.4506,9.6126,9.7681,9.9111,10.037,10.145,10.235
12,12,R/Ohm,0.088488,0.025873,-0.031191,-0.072431,-0.10988,-0.13897,-0.17723,-0.19894,-0.22211,-0.24908,-0.27177,-0.30116,-0.32628,-0.35306,-0.38425,-0.41439,-0.44416,-0.47661,-0.50903,-0.53671,-0.5649,-0.59696,-0.62358,-0.65275,-0.68244,-0.70515,-0.7244,-0.74003,-0.7493,-0.75035,-0.74468,-0.72817,-0.70495,-0.66299,-0.61547,-0.56196,-0.49861,-0.4313,-0.36631,-0.30198,-0.24363,-0.18822,-0.14468,-0.10616,6.668,6.6983,6.7279,6.7573,6.7802,6.8148,6.8425,6.8676,6.8982,6.9305,6.9643,7.0019,7.0406,7.0867,7.134,7.1876,7.2455,7.3099,7.3797,7.4512,7.5312,7.6105,7.6985,7.7914,7.8888,7.9921,8.101,8.2141,8.3328,8.4536,8.5754,8.6944,8.811,8.9035,9.0069,9.1018,9.1872,9.2599,9.3192,9.3686,9.4036,9.4344,9.4571,9.4793
