,Unnamed: 0,Unnamed: 0.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1
13,13,R/Ohm,0.032272,-0.019727,-0.064765,-0.099393,-0.13078,-0.15571,-0.18331,-0.20654,-0.22874,-0.2524,-0.27724,-0.30521,-0.3315,-0.35984,-0.38952,-0.4229,-0.45302,-0.4834,-0.51525,-0.54621,-0.57691,-0.6097,-0.63945,-0.66848,-0.69577,-0.72235,-0.74664,-0.76646,-0.78182,-0.78983,-0.78989,-0.78019,-0.76376,-0.73878,-0.69543,-0.64242,-0.58251,-0.50898,-0.44008,-0.36537,-0.29099,-0.22677,-0.17392,-0.1283,6.596,6.627,6.6615,6.691,6.7211,6.7524,6.783,6.8141,6.8482,6.8836,6.9221,6.9623,7.0085,7.0584,7.1125,7.1706,7.2347,7.3038,7.3774,7.4564,7.5407,7.6291,7.7233,7.8233,7.9297,8.0408,8.1579,8.2803,8.4079,8.5409,8.6759,8.8135,8.9487,9.0917,9.2306,9.3626,9.4852,9.5978,9.6966,9.784,9.859,9.9267,9.9819,10.028
14,14,R/Ohm,-0.00054782,-0.046998,-0.08769,-0.11929,-0.1459,-0.16812,-0.1986,-0.21923,-0.23955,-0.26223,-0.28552,-0.31294,-0.33774,-0.36548,-0.3953,-0.42396,-0.45525,-0.4865,-0.51669,-0.54917,-0.58136,-0.61431,-0.64555,-0.67828,-0.71293,-0.74239,-0.77059,-0.79755,-0.81959,-0.83483,-0.84312,-0.84088,-0.83227,-0.80414,-0.76417,-0.71431,-0.64846,-0.57199,-0.4924,-0.41037,-0.33317,-0.25911,-0.19951,-0.14606,6.6564,6.686,6.7142,6.7439,6.7717,6.8003,6.8265,6.8561,6.8877,6.9201,6.9559,6.9931,7.0368,7.0838,7.1357,7.1923,7.2537,7.32,7.3921,7.4688,7.55,7.6364,7.7276,7.8248,7.9273,8.0371,8.1518,8.2744,8.4025,8.5375,8.677,8.8199,8.9621,9.1083,9.2548,9.3988,9.5332,9.6587,9.7678,9.8607,9.9407,10.011,10.077,10.142
15,15,R/Ohm,0.12052,0.053648,0.012348,-0.017051,-0.059098,-0.10298,-0.13344,-0.1638,-0.18536,-0.20251,-0.22301,-0.25021,-0.26686,-0.29057,-0.32424,-0.34896,-0.37478,-0.4049,-0.43681,-0.46928,-0.50242,-0.53344,-0.56599,-0.60033,-0.62979,-0.66816,-0.69843,-0.72706,-0.75896,-0.78469,-0.80615,-0.83024,-0.84262,-0.8491,-0.84374,-0.8306,-0.80842,-0.76243,-0.70596,-0.63838,-0.55792,-0.47972,-0.39701,-0.31275,6.7056,6.7254,6.7442,6.7929,6.8305,6.8656,6.897,6.9297,6.9671,6.9989,7.0313,7.0673,7.1052,7.1417,7.1868,7.2282,7.281,7.3343,7.3946,7.4585,7.529,7.5976,7.6815,7.7724,7.8545,7.949,8.0509,8.1546,8.2664,8.3858,8.5089,8.6375,8.7751,8.9154,9.0555,9.1956,9.3263,9.4582,9.5862,9.7013,9.8016,9.8811,9.9429,9.9843
16,16,R/Ohm,0.030866,-0.020812,-0.065652,-0.098941,-0.12924,-0.15473,-0.18466,-0.20567,-0.22756,-0.25013,-0.27409,-0.30115,-0.32621,-0.35409,-0.38264,-0.41035,-0.44053,-0.47064,-0.49918,-0.52992,-0.56014,-0.58962,-0.61855,-0.64716,-0.67774,-0.70117,-0.72163,-0.73819,-0.74831,-0.7516,-0.74837,-0.73245,-0.71059,-0.67109,-0.6246,-0.57268,-0.50971,-0.44236,-0.37558,-0.30973,-0.2515,-0.1957,-0.14946,-0.10976,6.5732,6.5997,6.6286,6.6565,6.6835,6.7105,6.7362,6.7646,6.7945,6.8261,6.8602,6.8969,6.9389,6.985,7.0349,7.0907,7.1505,7.2154,7.2866,7.3617,7.4416,7.526,7.6161,7.7114,7.8112,7.918,8.03,8.1467,8.2688,8.3945,8.5209,8.6479,8.7709,8.8915,9.0104,9.1218,9.2242,9.318,9.3998,9.4657,9.5237,9.5796,9.6299,9.6833
17,17,R/Ohm,0.012785,-0.026388,-0.060669,-0.091901,-0.1192,-0.1436,-0.169,-0.19052,-0.21216,-0.23491,-0.25875,-0.28345,-0.30939,-0.3364,-0.36471,-0.39124,-0.42073,-0.44978,-0.48049,-0.50685,-0.53094,-0.56136,-0.58622,-0.6117,-0.63524,-0.65492,-0.66754,-0.67783,-0.67873,-0.67209,-0.65878,-0.63618,-0.60481,-0.57111,-0.52629,-0.47542,-0.41686,-0.36034,-0.30605,-0.25102,-0.20519,-0.15904,-0.11828,-0.085851,6.3856,6.4052,6.426,6.4469,6.471,6.4973,6.5245,6.555,6.5864,6.6208,6.658,6.6987,6.7444,6.7939,6.8481,6.908,6.9718,7.0411,7.1169,7.1949,7.28,7.3663,7.4602,7.5633,7.6673,7.7748,7.8898,8.0066,8.1275,8.2494,8.3677,8.4855,8.5956,8.7067,8.8169,8.9074,8.9849,9.0424,9.0816,9.1022,9.1038,9.0948,9.0737,9.0558
18,18,R/Ohm,0.31412,0.19945,0.11163,0.034778,-0.020311,-0.069852,-0.10646,-0.14038,-0.16678,-0.19562,-0.22034,-0.24314,-0.26754,-0.29282,-0.32151,-0.34924,-0.37878,-0.40985,-0.44168,-0.47414,-0.50809,-0.54229,-0.57648,-0.61285,-0.64868,-0.68527,-0.72006,-0.75924,-0.79754,-0.8351,-0.87265,-0.91031,-0.94274,-0.97201,-0.99283,-1.0094,-1.0132,-0.99468,-0.96229,-0.90746,-0.82788,-0.73338,-0.62173,-0.50375,6.701,6.7322,6.7656,6.7984,6.8351,6.8667,6.9038,6.9403,6.9739,7.0061,7.0427,7.0811,7.1201,7.1624,7.2055,7.2557,7.3084,7.3669,7.4292,7.4969,7.5701,7.6498,7.7318,7.8185,7.9143,8.0122,8.1171,8.228,8.3443,8.4684,8.598,8.7392,8.8874,9.0442,9.2079,9.3798,9.5682,9.7626,9.9604,10.158,10.348,10.516,10.662,10.778
19,19,R/Ohm,0.2243,0.13996,0.06141,0.0063051,-0.049386,-0.078933,-0.11868,-0.14723,-0.17506,-0.20623,-0.23404,-0.26096,-0.28989,-0.32093,-0.34663,-0.37379,-0.40385,-0.4307,-0.45968,-0.48266,-0.50592,-0.53519,-0.55515,-0.57765,-0.59643,-0.60976,-0.61677,-0.61907,-0.61516,-0.60293,-0.58388,-0.55767,-0.52808,-0.49222,-0.44497,-0.40011,-0.35212,-0.30029,-0.25417,-0.2077,-0.1617,-0.12377,-0.093371,-0.068034,6.3547,6.3881,6.4167,6.4481,6.4771,6.506,6.535,6.5659,6.6002,6.6342,6.6706,6.7095,6.752,6.7967,6.8498,6.9037,6.9627,7.0272,7.0925,7.1667,7.2423,7.3236,7.4124,7.5034,7.5959,7.6945,7.7983,7.903,8.0072,8.1132,8.2163,8.3095,8.3997,8.4878,8.5606,8.6281,8.6867,8.736,8.7728,8.7998,8.8142,8.8182,8.8056,8.7791
20,20,R/Ohm,0.0091632,-0.037439,-0.076973,-0.1085,-0.13572,-0.15753,-0.18483,-0.2059,-0.22601,-0.24758,-0.27133,-0.29731,-0.32209,-0.34902,-0.3773,-0.40509,-0.43486,-0.46427,-0.49303,-0.52225,-0.55153,-0.58088,-0.60929,-0.63605,-0.66392,-0.68544,-0.70411,-0.71863,-0.72655,-0.72622,-0.71861,-0.69862,-0.67309,-0.63608,-0.58584,-0.53135,-0.47154,-0.40687,-0.34504,-0.28368,-0.22677,-0.17347,-0.1324,-0.095658,6.5144,6.5442,6.5735,6.6047,6.6344,6.6629,6.6922,6.7231,6.7554,6.79,6.8263,6.8651,6.9093,6.9571,7.0097,7.0672,7.1289,7.1953,7.2677,7.3437,7.425,7.5108,7.6027,7.6988,7.8013,7.9087,8.0224,8.1411,8.2627,8.3873,8.5144,8.6379,8.7579,8.8832,8.9992,9.1069,9.2058,9.2986,9.3748,9.4429,9.5039,9.5545,9.5969,9.6252
21,21,R/Ohm,0.025619,-0.022276,-0.066804,-0.10235,-0.12637,-0.15571,-0.17806,-0.20147,-0.21626,-0.24264,-0.26909,-0.29589,-0.32226,-0.34542,-0.3776,-0.40902,-0.43538,-0.46761,-0.49649,-0.5253,-0.54986,-0.58017,-0.61162,-0.63261,-0.65745,-0.67774,-0.69534,-0.70446,-0.71192,-0.70503,-0.69492,-0.67432,-0.64759,-0.60951,-0.55833,-0.50531,-0.44588,-0.38314,-0.32531,-0.26636,-0.21119,-0.16139,-0.12264,-0.090072,6.5546,6.5846,6.6179,6.6481,6.6811,6.7087,6.7393,6.7692,6.8021,6.8347,6.8706,6.9094,6.9531,6.9998,7.0507,7.108,7.1652,7.2311,7.3042,7.3726,7.4538,7.5366,7.6273,7.7172,7.8142,7.9201,8.0264,8.1408,8.2559,8.3725,8.488,8.6018,8.7097,8.7977,8.8898,8.9734,9.0426,9.1024,9.1477,9.1819,9.2028,9.2173,9.2214,9.222
22,22,R/Ohm,0.32827,0.22147,0.1334,0.057413,0.0060077,-0.038607,-0.071243,-0.10086,-0.12322,-0.14423,-0.16758,-0.19032,-0.21348,-0.2368,-0.26195,-0.28591,-0.31017,-0.33525,-0.36178,-0.38669,-0.41147,-0.43585,-0.46002,-0.48331,-0.50715,-0.52736,-0.54529,-0.56131,-0.57122,-0.57605,-0.57493,-0.56751,-0.55301,-0.53139,-0.50561,-0.47591,-0.44043,-0.39978,-0.35677,-0.31304,-0.26587,-0.22543,-0.18327,-0.14378,6.1341,6.1637,6.1878,6.2049,6.227,6.2526,6.2733,6.304,6.3322,6.3624,6.3888,6.4179,6.4474,6.4801,6.5153,6.5553,6.5984,6.6451,6.6956,6.7511,6.8111,6.8755,6.9433,7.0155,7.0925,7.1736,7.2598,7.3502,7.444,7.5405,7.6387,7.7381,7.8331,7.9273,8.0145,8.0968,8.18,8.257,8.3266,8.3883,8.446,8.4956,8.5418,8.5837
23,23,R/Ohm,0.34817,0.23896,0.15128,0.073959,0.017628,-0.029143,-0.067554,-0.098317,-0.12662,-0.15502,-0.17855,-0.20179,-0.22498,-0.24898,-0.27559,-0.30126,-0.32672,-0.3537,-0.38084,-0.40777,-0.43438,-0.46071,-0.48634,-0.51181,-0.53691,-0.55968,-0.58004,-0.59883,-0.6113,-0.61998,-0.6228,-0.61842,-0.6075,-0.58808,-0.56289,-0.53334,-0.49689,-0.45233,-0.40755,-0.35815,-0.30664,-0.26058,-0.214,-0.16951,6.266,6.2868,6.3132,6.3352,6.3601,6.3858,6.409,6.4329,6.4579,6.4829,6.5086,6.5363,6.5661,6.5978,6.6327,6.6723,6.7153,6.7631,6.8147,6.8706,6.9315,6.9968,7.0666,7.1411,7.2197,7.3036,7.3919,7.4845,7.581,7.682,7.7859,7.89,7.9938,8.0951,8.1912,8.2819,8.3688,8.4501,8.5253,8.5931,8.6552,8.7082,8.7564,8.8002
24,24,R/Ohm,0.099986,0.035563,-0.013498,-0.052382,-0.085239,-0.11576,-0.14506,-0.16872,-0.1928,-0.21594,-0.23939,-0.26517,-0.28945,-0.31382,-0.33974,-0.36678,-0.39189,-0.41674,-0.44111,-0.46566,-0.48879,-0.512,-0.53269,-0.5506,-0.56497,-0.57525,-0.57891,-0.57698,-0.56873,-0.55301,-0.53106,-0.50241,-0.47249,-0.43468,-0.3914,-0.34759,-0.30294,-0.25528,-0.21494,-0.17402,-0.1341,-0.10106,-0.076845,-0.055886,6.4014,6.4306,6.4518,6.4787,6.4999,6.5271,6.5517,6.5766,6.6037,6.6327,6.6632,6.6961,6.7347,6.7749,6.8194,6.867,6.9198,6.976,7.0366,7.101,7.17,7.2419,7.32,7.4018,7.4872,7.5769,7.6693,7.7622,7.8561,7.9471,8.0349,8.114,8.188,8.2413,8.2986,8.3492,8.3923,8.4273,8.4549,8.4755,8.4881,8.5032,8.5137,8.5289
25,25,R/Ohm,0.031329,-0.015609,-0.061348,-0.095358,-0.12695,-0.15078,-0.17255,-0.19493,-0.21727,-0.24111,-0.26612,-0.2926,-0.31952,-0.34679,-0.37525,-0.40474,-0.43395,-0.46301,-0.49303,-0.52099,-0.54929,-0.57745,-0.60409,-0.62936,-0.65184,-0.67134,-0.68734,-0.69505,-0.70056,-0.6967,-0.68515,-0.66083,-0.63446,-0.59663,-0.54908,-0.49662,-0.43887,-0.37671,-0.3204,-0.26196,-0.206,-0.15653,-0.1181,-0.087215,6.4937,6.5269,6.557,6.5899,6.6208,6.6517,6.6842,6.7167,6.7515,6.7866,6.8259,6.8662,6.912,6.9617,7.0157,7.0746,7.1372,7.2055,7.2782,7.3554,7.4369,7.5242,7.6174,7.7141,7.8163,7.9236,8.0356,8.1518,8.2703,8.3909,8.5104,8.6264,8.7389,8.8541,8.9542,9.0501,9.1317,9.2034,9.2604,9.3051,9.3356,9.3572,9.3592,9.3418
26,26,R/Ohm,0.37463,0.25404,0.16968,0.11999,0.051554,-0.00035782,-0.045813,-0.080796,-0.11372,-0.14336,-0.17001,-0.19405,-0.21837,-0.24401,-0.27111,-0.29694,-0.32315,-0.35013,-0.3774,-0.40446,-0.43102,-0.45838,-0.48287,-0.5085,-0.53246,-0.55564,-0.57657,-0.59398,-0.60712,-0.61463,-0.61569,-0.61159,-0.59812,-0.57953,-0.55145,-0.52133,-0.48264,-0.43722,-0.39102,-0.34254,-0.29034,-0.24634,-0.20038,-0.15647,6.3356,6.3609,6.3811,6.4169,6.4465,6.4746,6.5021,6.5286,6.556,6.5829,6.6094,6.6402,6.6712,6.704,6.7397,6.7804,6.8236,6.871,6.9225,6.9786,7.0389,7.1033,7.1717,7.2451,7.3216,7.4035,7.4895,7.5802,7.676,7.7733,7.8735,7.9747,8.0735,8.1692,8.259,8.3427,8.4053,8.4719,8.5294,8.5776,8.6167,8.6461,8.668,8.6795
27,27,R/Ohm,0.38867,0.27686,0.16716,0.090132,0.027748,-0.022873,-0.056947,-0.089771,-0.11993,-0.14339,-0.16807,-0.19186,-0.21565,-0.24023,-0.26641,-0.28997,-0.31599,-0.34217,-0.36819,-0.39463,-0.42039,-0.4448,-0.47028,-0.49434,-0.51898,-0.54035,-0.56008,-0.57859,-0.5893,-0.59555,-0.59792,-0.59108,-0.57632,-0.55627,-0.52928,-0.49992,-0.46126,-0.4185,-0.37524,-0.32898,-0.28062,-0.23632,-0.19397,-0.15475,6.22,6.2417,6.2569,6.2781,6.304,6.3279,6.3541,6.3785,6.4024,6.437,6.4637,6.4919,6.5219,6.5546,6.5898,6.6299,6.6735,6.7211,6.7724,6.8274,6.8877,6.9524,7.0203,7.0934,7.171,7.253,7.3404,7.4314,7.5264,7.6254,7.7254,7.8269,7.9268,8.0234,8.1145,8.1992,8.2804,8.3596,8.4307,8.4942,8.5531,8.6042,8.6504,8.6922
28,28,R/Ohm,0.090659,0.026789,-0.025343,-0.069055,-0.10393,-0.1345,-0.16797,-0.19278,-0.21702,-0.24189,-0.26753,-0.29618,-0.32253,-0.35098,-0.38071,-0.40867,-0.43955,-0.4698,-0.4987,-0.52958,-0.55978,-0.58947,-0.61832,-0.64638,-0.67599,-0.69879,-0.7191,-0.73487,-0.74547,-0.74723,-0.74157,-0.72636,-0.70474,-0.66496,-0.62009,-0.56773,-0.50619,-0.43923,-0.3737,-0.3091,-0.25133,-0.19511,-0.14955,-0.10997,6.5678,6.5955,6.6242,6.6506,6.6784,6.7062,6.7329,6.7617,6.7922,6.8244,6.8593,6.8963,6.9385,6.9847,7.0355,7.0917,7.1518,7.2171,7.2883,7.3633,7.4434,7.5291,7.6189,7.7151,7.8157,7.9225,8.0339,8.1519,8.2739,8.3986,8.5255,8.6512,8.7728,8.8939,9.0118,9.123,9.2258,9.3176,9.4014,9.4718,9.5359,9.5916,9.6436,9.698
29,29,R/Ohm,0.01836,-0.033129,-0.067773,-0.10029,-0.12616,-0.15267,-0.16389,-0.18549,-0.20714,-0.22943,-0.2528,-0.27867,-0.30289,-0.32847,-0.35505,-0.38217,-0.40883,-0.43492,-0.46098,-0.4868,-0.51161,-0.5365,-0.55863,-0.57881,-0.5971,-0.60985,-0.61788,-0.62055,-0.61573,-0.60272,-0.58525,-0.55775,-0.52828,-0.49153,-0.44714,-0.40131,-0.35406,-0.30238,-0.2571,-0.21103,-0.16671,-0.12764,-0.097454,-0.071217,6.3347,6.3627,6.3864,6.4137,6.4418,6.4608,6.4967,6.5234,6.5517,6.5815,6.6149,6.6499,6.6903,6.7336,6.7817,6.8339,6.8905,6.9524,7.0183,7.0888,7.1637,7.2429,7.3272,7.4168,7.5094,7.6086,7.7093,7.8132,7.9179,8.0213,8.1232,8.2179,8.3076,8.3948,8.4782,8.5549,8.6246,8.6871,8.7427,8.7929,8.8395,8.8828,8.9237,8.9646
30,30,R/Ohm,0.24313,0.14358,0.068965,-0.0004265,-0.049569,-0.091826,-0.12389,-0.15058,-0.17519,-0.203,-0.22397,-0.24473,-0.26783,-0.29191,-0.31942,-0.34507,-0.37352,-0.40403,-0.43503,-0.46669,-0.49918,-0.53202,-0.56397,-0.59557,-0.6308,-0.66304,-0.6952,-0.72846,-0.75909,-0.78645,-0.81121,-0.83294,-0.84679,-0.85459,-0.85015,-0.84009,-0.81553,-0.77629,-0.72524,-0.66007,-0.58111,-0.50326,-0.41958,-0.33467,6.6495,6.6836,6.7132,6.7451,6.7823,6.8154,6.8514,6.8833,6.9187,6.9517,6.9884,7.0244,7.0629,7.1037,7.1472,7.195,7.2476,7.3042,7.3663,7.4328,7.5049,7.5825,7.6654,7.7518,7.8447,7.9445,8.0478,8.1568,8.2731,8.395,8.5243,8.6582,8.7984,8.9422,9.091,9.2391,9.4013,9.5602,9.7076,9.8466,9.9736,10.081,10.171,10.24
31,31,R/Ohm,-0.15168,-0.12136,-0.10375,-0.067359,-0.063283,-0.13408,-0.1321,-0.13151,-0.1723,-0.1715,-0.16354,-0.19206,-0.19959,-0.21366,-0.2288,-0.24829,-0.25865,-0.28667,-0.30838,-0.32733,-0.35491,-0.37942,-0.40208,-0.42442,-0.45203,-0.47893,-0.50528,-0.52718,-0.54878,-0.5704,-0.58803,-0.60238,-0.60728,-0.61299,-0.59937,-0.59518,-0.58244,-0.55167,-0.51697,-0.49115,-0.44069,-0.39094,-0.34344,-0.29159,6.2944,6.2593,6.2553,6.2249,6.2491,6.2642,6.3183,6.3394,6.3628,6.3861,6.4313,6.4534,6.4938,6.5287,6.5591,6.5932,6.6318,6.6703,6.7169,6.7585,6.8086,6.8637,6.928,6.9837,7.0541,7.1273,7.1985,7.2792,7.3677,7.4632,7.5544,7.6552,7.7564,7.8448,7.9767,8.0775,8.1955,8.269,8.3672,8.4554,8.5433,8.6162,8.6795,8.7342
32,32,R/Ohm,0.38365,0.25641,0.16922,0.0885,0.027762,-0.020344,-0.061168,-0.094839,-0.12293,-0.15211,-0.17678,-0.20063,-0.22445,-0.24952,-0.27619,-0.30219,-0.32869,-0.35603,-0.38389,-0.41138,-0.43864,-0.4651,-0.49197,-0.5178,-0.54312,-0.56623,-0.5874,-0.60652,-0.62012,-0.62924,-0.632,-0.62978,-0.61783,-0.60128,-0.57549,-0.54689,-0.50924,-0.46808,-0.42148,-0.3728,-0.32016,-0.2731,-0.22513,-0.17971,6.2449,6.2675,6.298,6.328,6.358,6.3869,6.4141,6.4427,6.4714,6.4986,6.5278,6.5591,6.5914,6.627,6.6653,6.7076,6.754,6.805,6.8605,6.9201,6.985,7.0542,7.1276,7.2058,7.2888,7.377,7.4696,7.5669,7.6675,7.7733,7.8819,7.9889,8.0973,8.2046,8.3042,8.4014,8.5031,8.5928,8.6775,8.7545,8.8251,8.8877,8.9427,8.9911
33,33,R/Ohm,0.35686,0.24509,0.15509,0.075075,0.016858,-0.031713,-0.06895,-0.1014,-0.12828,-0.15752,-0.1815,-0.20452,-0.22852,-0.25281,-0.27989,-0.30558,-0.33223,-0.35951,-0.38725,-0.41509,-0.44285,-0.46965,-0.49676,-0.52285,-0.54897,-0.57262,-0.59442,-0.61423,-0.62941,-0.63948,-0.64348,-0.64219,-0.63208,-0.61631,-0.59026,-0.56186,-0.52533,-0.47889,-0.43219,-0.38101,-0.32756,-0.27857,-0.2285,-0.18148,6.2878,6.3195,6.3431,6.3674,6.3926,6.4189,6.4454,6.4721,6.497,6.5229,6.5503,6.5793,6.6096,6.6432,6.6792,6.7207,6.765,6.8139,6.8674,6.9255,6.9883,7.0563,7.1284,7.2051,7.2873,7.3729,7.4639,7.5591,7.6595,7.7631,7.8707,7.98,8.0884,8.1959,8.2974,8.3947,8.4903,8.5787,8.6614,8.7357,8.8037,8.863,8.916,8.9635
34,34,R/Ohm,0.38715,0.26193,0.16411,0.072781,0.0072024,-0.045111,-0.087864,-0.12479,-0.15382,-0.18385,-0.21033,-0.23405,-0.26016,-0.28565,-0.31494,-0.34199,-0.37147,-0.40287,-0.4352,-0.4683,-0.49955,-0.53631,-0.56737,-0.59832,-0.63614,-0.66799,-0.70116,-0.73795,-0.76796,-0.79828,-0.82756,-0.85182,-0.86872,-0.87998,-0.88015,-0.87412,-0.85319,-0.81652,-0.76636,-0.69792,-0.6175,-0.53424,-0.44296,-0.35629,6.6419,6.676,6.7104,6.7436,6.7793,6.8142,6.8488,6.8835,6.9195,6.9518,6.9867,7.0238,7.0632,7.1006,7.1468,7.195,7.2482,7.3054,7.3675,7.4359,7.5083,7.5908,7.6679,7.7618,7.8524,7.9525,8.0541,8.1648,8.2833,8.4053,8.5352,8.6729,8.8172,8.9653,9.1183,9.2726,9.4462,9.607,9.7663,9.9188,10.057,10.177,10.278,10.358
35,35,R/Ohm,0.063826,0.010392,-0.031565,-0.069498,-0.099271,-0.1249,-0.14476,-0.16888,-0.19077,-0.21352,-0.2365,-0.26179,-0.28439,-0.30847,-0.33362,-0.35824,-0.38301,-0.40744,-0.43125,-0.45498,-0.47874,-0.50193,-0.52278,-0.54088,-0.55834,-0.56873,-0.57343,-0.57182,-0.56357,-0.54773,-0.52719,-0.49629,-0.46481,-0.42599,-0.38153,-0.33828,-0.29265,-0.24555,-0.20479,-0.16441,-0.12866,-0.096427,-0.073597,-0.052842,6.2602,6.2801,6.3065,6.3246,6.3499,6.3765,6.4076,6.4339,6.4615,6.4907,6.5227,6.5568,6.5959,6.6384,6.6844,6.7342,6.7885,6.847,6.9096,6.9762,7.0475,7.1233,7.2029,7.2871,7.3764,7.4696,7.5655,7.6623,7.7606,7.8559,7.9484,8.0336,8.1137,8.189,8.2605,8.3238,8.3788,8.4299,8.4735,8.5134,8.5472,8.5832,8.6181,8.6594
36,36,R/Ohm,0.35406,0.23809,0.14771,0.070921,0.013984,-0.031585,-0.071225,-0.10395,-0.12925,-0.1599,-0.18258,-0.20542,-0.22841,-0.25228,-0.27884,-0.30333,-0.32949,-0.35649,-0.38371,-0.41099,-0.43771,-0.46372,-0.48993,-0.51538,-0.54011,-0.56337,-0.58329,-0.60203,-0.61462,-0.62282,-0.62566,-0.62096,-0.60841,-0.59075,-0.56335,-0.534,-0.49556,-0.45161,-0.40636,-0.35758,-0.30643,-0.25998,-0.21391,-0.17026,6.3166,6.3388,6.3644,6.3914,6.4174,6.4413,6.4662,6.4913,6.5157,6.5391,6.5648,6.5928,6.6221,6.6539,6.688,6.7272,6.7695,6.8166,6.8684,6.9241,6.9847,7.0498,7.1192,7.1931,7.2724,7.356,7.4437,7.5361,7.6326,7.7327,7.8339,7.9387,8.0414,8.1423,8.2366,8.3261,8.4081,8.4875,8.5609,8.6276,8.6866,8.7372,8.7824,8.8229
37,37,R/Ohm,0.30827,0.1977,0.11276,0.03783,-0.018478,-0.064607,-0.10252,-0.134,-0.15925,-0.18814,-0.21113,-0.23373,-0.25719,-0.2819,-0.3099,-0.33617,-0.36441,-0.39494,-0.42268,-0.45393,-0.48577,-0.51567,-0.54808,-0.57916,-0.61005,-0.64058,-0.67024,-0.70285,-0.72819,-0.74974,-0.76911,-0.78269,-0.78867,-0.78769,-0.77609,-0.75837,-0.72187,-0.67944,-0.62721,-0.56341,-0.4937,-0.42328,-0.35196,-0.2863,6.548,6.5777,6.6067,6.638,6.6708,6.7015,6.7333,6.7642,6.7969,6.8272,6.8598,6.8948,6.9304,6.9691,7.0101,7.0566,7.1067,7.1615,7.2219,7.2861,7.3555,7.4306,7.5102,7.5949,7.6852,7.7803,7.8805,7.9869,8.099,8.2165,8.3404,8.4678,8.6008,8.7379,8.8706,9.0041,9.1461,9.279,9.4074,9.5281,9.6383,9.7367,9.8214,9.8955
38,38,R/Ohm,0.35862,0.24886,0.15113,0.077799,0.01832,-0.029333,-0.06704,-0.10074,-0.12787,-0.15713,-0.18015,-0.20342,-0.22738,-0.25188,-0.2785,-0.30423,-0.33066,-0.35791,-0.38589,-0.41346,-0.4408,-0.46777,-0.49435,-0.52011,-0.54553,-0.57041,-0.59173,-0.61108,-0.62572,-0.63578,-0.63984,-0.63769,-0.62735,-0.61248,-0.58585,-0.55832,-0.52159,-0.47871,-0.43274,-0.38301,-0.32944,-0.28164,-0.23195,-0.18515,6.2451,6.2682,6.3062,6.3306,6.3629,6.3887,6.4192,6.4475,6.4761,6.505,6.5347,6.5666,6.6001,6.6362,6.6747,6.7179,6.7653,6.8164,6.8721,6.9323,6.9974,7.0673,7.1411,7.22,7.3035,7.3909,7.4847,7.5821,7.6846,7.7901,7.8984,8.0092,8.1188,8.2271,8.3284,8.4272,8.5314,8.6232,8.7094,8.7878,8.8601,8.9238,8.9808,9.0301
