,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
21,R/Ohm,0.26963000000000004,0.13953,0.053914,-0.038877,-0.11402,-0.18534,-0.24945,-0.31764000000000003,-0.37497,-0.4265600000000001,-0.47688,-0.5323100000000001,-0.56945,-0.62943,-0.68062,-0.73285,-0.77989,-0.8271200000000001,-0.88281,-0.93044,-0.97991,-1.0175,-1.0737,-1.1109,-1.1585,-1.202,-1.2419,-1.2819,-1.3235,-1.3582,-1.3972,-1.4341,-1.4721,-1.5085,-1.5427,-1.5795,-1.604,-1.625,-1.641,-1.6448,-1.6292,-1.5933,-1.5183,-1.3968,-1.2248,-1.0148,-0.78288,-0.55486,-0.37041,-0.24286,-0.15137,-0.079303,-0.060248,impedance,4.966,4.9963,5.0257,5.0569,5.0799,5.131,5.1836,5.2334,5.2806,5.3311,5.4174,5.4884,5.5698,5.66,5.7401,5.8431,5.9551,6.0711,6.1943,6.3213,6.4591,6.5948,6.7671,6.9393,7.0971,7.2615,7.4412,7.6266,7.8131,8.005,8.2018,8.4071,8.618,8.836,9.061,9.2919,9.5296,9.7853,10.063,10.367,10.692,11.031,11.387,11.741,12.081,12.369000000000002,12.598,12.731,12.873,13.046,13.227,12.849,13.027
22,R/Ohm,0.31609,0.1877,0.08539400000000001,-0.011782,-0.092441,-0.17217000000000002,-0.22888000000000006,-0.29489,-0.35008,-0.40793,-0.4652600000000001,-0.51467,-0.56101,-0.61292,-0.66092,-0.70631,-0.7609999999999999,-0.8127800000000001,-0.8589600000000001,-0.90668,-0.95352,-1.0049,-1.0419,-1.0736,-1.1213,-1.1609,-1.2038,-1.2362,-1.2724,-1.308,-1.3337,-1.3713,-1.3964,-1.4266,-1.4459,-1.4645,-1.4641,-1.475,-1.4597,-1.4283,-1.3684,-1.2889,-1.1727,-1.0214,-0.8465600000000001,-0.66323,-0.48486,-0.32754,-0.20961,-0.12652,-0.081105,-0.051239,-0.023127,impedance,4.7507,4.7775,4.8056,4.8443,4.8809,4.9319999999999995,4.9769,5.0307,5.09,5.157,5.223,5.3022,5.3819,5.4729,5.569,5.6749,5.7861,5.901,6.0263,6.1624,6.3087,6.4342,6.6076,6.7757,6.95,7.1208,7.3058,7.489,7.6825,7.875,8.0726,8.2826,8.4912,8.7107,8.935,9.1657,9.4156,9.6911,9.9696,10.262,10.563,10.867,11.159,11.434,11.666,11.826,11.905,11.925,11.861,11.748,11.742,12.09,11.720999999999998
23,R/Ohm,0.31418,0.17864000000000002,0.051305,-0.045216,-0.11591,-0.19266,-0.25271,-0.31598000000000004,-0.35469,-0.4311,-0.47633,-0.53123,-0.5921,-0.62239,-0.6775899999999999,-0.71882,-0.78096,-0.8284799999999999,-0.8754200000000001,-0.92335,-0.97352,-1.0278,-1.0647,-1.0972,-1.1427,-1.1928,-1.226,-1.2628,-1.3032,-1.3354,-1.3764,-1.4011,-1.4395,-1.4676,-1.4946,-1.5184,-1.5192,-1.5364,-1.5284,-1.5026,-1.4501,-1.3752,-1.2586,-1.1047,-0.91709,-0.72043,-0.52681,-0.3538,-0.22726,-0.14205,-0.091644,-0.05723,-0.036421,impedance,4.86,4.8911,4.9287,4.9606,4.9934,5.0438,5.0862,5.1424,5.1972,5.2654,5.3385,5.4229,5.4981,5.5909,5.6796,5.7924,5.8936,6.0124,6.1397,6.2783,6.4188,6.5613,6.7246,6.9002,7.0576,7.2348,7.4117,7.5962,7.7809,7.9844,8.1811,8.3907,8.6075,8.8279,9.0578,9.2918,9.5389,9.7958,10.073,10.361,10.66,10.958,11.248,11.505999999999998,11.719,11.86,11.916,11.907,11.867,11.864,12.053,12.4,12.008
24,R/Ohm,0.32928,0.19487,0.079599,-0.025512,-0.11608,-0.19361,-0.26496,-0.33359,-0.39751,-0.46006,-0.51379,-0.56504,-0.6137,-0.65883,-0.7021,-0.7401,-0.7754,-0.8097,-0.84177,-0.87354,-0.90557,-0.93684,-0.96997,-1.0044,-1.0394,-1.0758,-1.1132,-1.1551,-1.1976,-1.2431,-1.2912,-1.3423,-1.3941,-1.4505,-1.5072,-1.567,-1.6253,-1.6899,-1.7498,-1.8053,-1.8493,-1.8789,-1.8649,-1.7775,-1.6092,-1.3661,-1.0586,-0.7553300000000001,-0.51159,-0.34244,-0.19924,-0.11054,-0.070329,impedance,5.1963,5.2183,5.2472,5.2805,5.3158,5.3588,5.4152,5.4679,5.5234,5.5926,5.6662,5.7505,5.8457,5.9516,6.0585,6.1678,6.2822,6.4015,6.5235,6.6459,6.7753,6.9083,7.0444,7.1851,7.3234,7.4649,7.612,7.7709,7.9333,8.1048,8.2843,8.4688,8.6601,8.8592,9.0616,9.2774,9.506,9.7833,10.055,10.374,10.737,11.162,11.618,12.072,12.536,12.981,13.295,13.54,13.78,14.153,14.118,13.839,14.23
25,R/Ohm,0.35112,0.2125,0.11081,0.0015503,-0.085839,-0.16125,-0.22777,-0.29606,-0.35126,-0.40913,-0.4676300000000001,-0.52488,-0.56588,-0.61797,-0.66696,-0.71848,-0.76817,-0.8215600000000001,-0.87234,-0.92221,-0.97107,-1.0094,-1.0685,-1.1232,-1.1578,-1.194,-1.2454,-1.29,-1.325,-1.3664,-1.406,-1.4468,-1.4891,-1.5283,-1.5648,-1.5995,-1.6366,-1.6457,-1.6793,-1.6840000000000002,-1.6685,-1.6359,-1.5636,-1.4458,-1.2756,-1.0579,-0.81248,-0.56955,-0.36888,-0.22467,-0.13882,-0.09059,-0.041939,impedance,4.8846,4.9096,4.9315,4.9787,5.0136,5.0671,5.1052,5.1573,5.2173,5.2849,5.3581,5.4368,5.5077,5.5981,5.6929,5.8055,5.9095,6.0259,6.1571,6.2938,6.4333,6.5872,6.7445,6.9107,7.0908,7.2764,7.4574,7.6512,7.8448,8.0517,8.2679,8.4667,8.6977,8.9275,9.1615,9.4021,9.7026,9.9533,10.257,10.58,10.928,11.292,11.672,12.058,12.424,12.714,12.902,12.989,12.943,12.807,12.813,13.199000000000002,12.757
26,R/Ohm,0.33396,0.20965,0.088686,-0.0075098,-0.097588,-0.16915999999999998,-0.23653,-0.29584,-0.36975,-0.4214600000000001,-0.47503,-0.5280600000000001,-0.5807100000000001,-0.62471,-0.6867800000000001,-0.7359399999999999,-0.78181,-0.83867,-0.8880299999999999,-0.94186,-0.98976,-1.0334,-1.0881,-1.1371,-1.1758,-1.2182,-1.2592,-1.3007,-1.3406,-1.3803,-1.4198,-1.4588,-1.4979,-1.5358,-1.5726,-1.6073,-1.6328,-1.653,-1.6704,-1.6728,-1.6554,-1.6182,-1.5432,-1.4191,-1.2435,-1.0268,-0.78927,-0.5605899999999999,-0.37608,-0.24704,-0.15976,-0.07849600000000001,-0.063149,impedance,5.081,5.1061,5.1192,5.1542,5.1904,5.227,5.2711,5.314,5.3870000000000005,5.4463,5.5094,5.5886,5.6653,5.7518,5.8449,5.947,6.0551,6.1672,6.2872,6.4192,6.563,6.7149,6.8742,7.0346,7.2013,7.3745,7.553,7.736000000000001,7.9244,8.118,8.3184,8.5248,8.7368,8.9571,9.1838,9.414,9.6314,9.8861,10.161,10.455,10.769,11.107,11.464,11.816,12.153,12.434,12.64,12.804,12.943,13.145,13.496,13.212,13.208
27,R/Ohm,0.30901,0.18312,0.082054,-0.014018,-0.094038,-0.16673,-0.23323,-0.29255,-0.34716,-0.40327,-0.45397,-0.50421,-0.55329,-0.60405,-0.65561,-0.70682,-0.75749,-0.80924,-0.85772,-0.90772,-0.95761,-0.99648,-1.0483,-1.0987,-1.1381,-1.1707,-1.212,-1.2588,-1.2987,-1.3341,-1.3706,-1.4122,-1.4453,-1.483,-1.5182,-1.5581,-1.5763,-1.6151,-1.6299,-1.6403,-1.6372,-1.6157,-1.561,-1.4622,-1.31,-1.1072,-0.8673299999999999,-0.62129,-0.40721,-0.2473,-0.14818,-0.099286,-0.041299,impedance,4.782,4.8068,4.8389999999999995,4.8735,4.9093,4.9515,4.9984,5.0523,5.1109,5.1787,5.2463,5.3202,5.3971,5.4844,5.5778,5.68,5.7883,5.9058,6.0316,6.1647,6.3058,6.4618,6.6119,6.7839,6.9463,7.1168,7.2921,7.4757,7.6577,7.8582,8.0539,8.2663,8.4843,8.7047,8.9345,9.1671,9.447000000000001,9.6951,9.9963,10.316,10.669,11.05,11.446,11.849,12.255999999999998,12.609000000000002,12.876,13.033,13.041,12.9,12.808,13.042,13.019
28,R/Ohm,0.36756,0.22926,0.11862,0.013414,-0.073386,-0.15348,-0.22199,-0.28536,-0.34549,-0.40416,-0.4634,-0.5109100000000001,-0.55682,-0.61114,-0.6735800000000001,-0.7218399999999999,-0.77305,-0.8293200000000001,-0.8850899999999999,-0.93679,-0.9873,-1.0294,-1.0854,-1.1356,-1.187,-1.2262,-1.2718,-1.3114,-1.3551,-1.4012,-1.4489,-1.4947,-1.5378,-1.5845,-1.6343,-1.6861,-1.7227,-1.8017,-1.8421,-1.8898,-1.9314,-1.9589,-1.9564,-1.9008,-1.7821,-1.5779,-1.2982,-0.96522,-0.64778,-0.40519,-0.24544,-0.15855999999999998,-0.07774500000000001,impedance,4.9545,4.9804,5.0108,5.0479,5.0835,5.1265,5.1742,5.2241,5.2875,5.3573,5.4284,5.5027,5.5855,5.6703,5.7668,5.8688,5.9815,6.1078,6.2282,6.3649,6.5118,6.6649,6.8241,6.982,7.1609,7.3478,7.5305,7.7191,7.9136,8.1213,8.3301,8.5549,8.7698,8.998,9.2442,9.4914,9.7843,10.063,10.380999999999998,10.733,11.119000000000002,11.542,12.008,12.514,13.032,13.525,13.937,14.207,14.265999999999998,14.196,14.169,14.56,14.216
29,R/Ohm,0.35696,0.22715,0.11540999999999997,0.018037,-0.07732699999999999,-0.14573,-0.20241,-0.26701,-0.31775,-0.36897,-0.42816,-0.47856,-0.50703,-0.5572600000000001,-0.60827,-0.65008,-0.69142,-0.7318,-0.77842,-0.81592,-0.85841,-0.8864700000000001,-0.92912,-0.97832,-1.0053,-1.0196,-1.0532,-1.0862,-1.0969,-1.1289,-1.1404,-1.1667,-1.1739,-1.1747,-1.172,-1.1602,-1.1107,-1.0859999999999999,-1.0443,-0.97611,-0.8836200000000001,-0.78191,-0.66467,-0.5398,-0.41695,-0.31009000000000003,-0.21774,-0.14174,-0.088921,-0.056045000000000005,-0.03645,-0.02319,-0.015303,impedance,4.2898,4.3134,4.3355,4.3672,4.4161,4.4552,4.5001,4.54,4.591,4.6522,4.7144,4.7862,4.871,4.9512,5.0402,5.1347,5.2334,5.3401,5.454,5.5833,5.7096,5.8577,5.9774,6.1319,6.2708,6.4225,6.5921,6.7633,6.9271,7.1009,7.2829999999999995,7.4488,7.6447,7.8353,8.0284,8.2184,8.3986,8.6347,8.831,9.0375,9.2218,9.3871,9.5287,9.6395,9.7164,9.7614,9.761000000000001,9.7203,9.6398,9.5698,9.6289,9.8912,9.5939
30,R/Ohm,0.30402,0.18222,0.082821,-0.0069654,-0.08423,-0.15373,-0.21861,-0.29672,-0.32756,-0.3876,-0.43882,-0.47737,-0.50831,-0.57028,-0.60572,-0.6563399999999999,-0.6976100000000001,-0.72923,-0.78033,-0.81367,-0.85459,-0.8814200000000001,-0.92292,-0.95624,-0.98243,-1.0135,-1.0354,-1.0542,-1.0729,-1.0921,-1.1088,-1.114,-1.1185,-1.1154,-1.1004,-1.0785,-1.0409,-0.98785,-0.92304,-0.8396399999999999,-0.74046,-0.63674,-0.52472,-0.41459,-0.31309000000000003,-0.22771,-0.15872999999999998,-0.1042,-0.066851,-0.044259,-0.027518,-0.012026,-0.016019,impedance,4.2861,4.3203,4.3389,4.3662,4.4047,4.4391,4.4843,4.527,4.5901,4.6508,4.6963,4.7754,4.8555,4.946000000000001,5.0229,5.1225,5.218999999999999,5.3260000000000005,5.4394,5.5567,5.6825,5.8034,5.9463,6.0675,6.2335,6.3824,6.5297,6.6846,6.8431,7.0106,7.1755,7.3549,7.5325,7.7142,7.8934,8.0733,8.2328,8.4075,8.5773,8.7211,8.8517,8.9562,9.0377,9.0994,9.1299,9.1323,9.1212,9.1172,9.1346,9.1872,9.3877,9.3341,9.2997
31,R/Ohm,0.28139000000000003,0.17997,0.038664,-0.032239,-0.14144,-0.18679,-0.25393000000000004,-0.30838000000000004,-0.33634000000000003,-0.44208,-0.46665,-0.5129100000000001,-0.56784,-0.62441,-0.6666300000000001,-0.7115199999999999,-0.76512,-0.8207899999999999,-0.8723200000000001,-0.92012,-0.96907,-1.0331,-1.0648,-1.1173,-1.1614,-1.1917,-1.2358,-1.2812,-1.3145,-1.3614,-1.4015,-1.4406,-1.4856,-1.5324,-1.5758,-1.6125,-1.5959,-1.7014,-1.7163,-1.7394,-1.7443,-1.7313,-1.6803,-1.5754,-1.4116,-1.1916,-0.93014,-0.65933,-0.43167,-0.27044,-0.17214000000000002,-0.10373,-0.05984,impedance,4.8729,4.8603,4.9134,4.9314,4.9821,5.0109,5.0694,5.0959,5.1967,5.2325,5.2988,5.3757,5.4544,5.5488,5.643,5.7473,5.8561,5.9794,6.1001,6.2345,6.3801,6.5258,6.68,6.8409,7.0378,7.215,7.3839999999999995,7.5699,7.778,7.9648,8.1585,8.3769,8.5945,8.8252,9.051,9.2955,9.5647,9.8444,10.13,10.444,10.788,11.151,11.538,11.923,12.299,12.622,12.845,12.946,12.937,12.933,13.08,13.387,13.013
32,R/Ohm,0.34989000000000003,0.21842,0.12067,0.014603,-0.041260000000000005,-0.14451,-0.22929,-0.26484,-0.32621999999999995,-0.38361,-0.43044,-0.47744,-0.52378,-0.5758800000000001,-0.61579,-0.65771,-0.69206,-0.73764,-0.78351,-0.8223600000000001,-0.85906,-0.90657,-0.92891,-0.97575,-0.99135,-1.0276,-1.0446,-1.0712,-1.0863,-1.1124,-1.1192,-1.13,-1.1388,-1.1336,-1.1182,-1.0981,-1.0442,-1.0068,-0.94364,-0.86355,-0.7673,-0.66632,-0.55553,-0.44213,-0.33651,-0.2472,-0.17337,-0.11314,-0.072365,-0.048132,-0.032177,-0.01278,-0.017711,impedance,4.3482,4.3767,4.4093,4.4186,4.4621,4.498,4.5583,4.5905,4.6468,4.7082,4.781000000000001,4.8477,4.9296,4.997,5.077,5.1809,5.2918,5.39,5.5112,5.6304,5.752000000000001,5.882999999999999,6.0232,6.1815,6.3089,6.4702,6.6201,6.7915,6.9502,7.1217,7.2867,7.4717,7.6472,7.8303,8.0121,8.19,8.3631,8.5272,8.6998,8.8571,8.9983,9.1176,9.2135,9.2803,9.3198,9.3325,9.3242,9.307,9.2992,9.3553,9.5394,9.5209,9.3743
33,R/Ohm,0.31631,0.18582,0.10321,-0.00080026,-0.077668,-0.15354,-0.21063,-0.3074,-0.31766,-0.36452,-0.41783,-0.47116,-0.52095,-0.56391,-0.61915,-0.6534399999999999,-0.6901,-0.7377600000000001,-0.77635,-0.81397,-0.85472,-0.89736,-0.91957,-0.94955,-0.97489,-1.004,-1.0284,-1.0549,-1.0811,-1.0931,-1.1076,-1.1149,-1.1146,-1.1051,-1.0913,-1.0659999999999998,-1.0411,-0.97375,-0.90431,-0.8227399999999999,-0.72473,-0.62473,-0.51718,-0.40667,-0.30749,-0.22326,-0.15565,-0.10043,-0.063167,-0.040619,-0.027882,-0.01317,-0.015013999999999996,impedance,4.285,4.3124,4.3337,4.3494,4.3956,4.4296,4.4757,4.5367,4.6018,4.627,4.7,4.77,4.8422,4.9191,5.0183,5.0987,5.2136,5.3179,5.4303,5.5469,5.6774,5.8175,5.9462,6.0735,6.2335,6.3924,6.5393,6.7092,6.8743,7.0362,7.2010000000000005,7.3761,7.5609,7.7386,7.9151,8.0945,8.277000000000001,8.4413,8.6102,8.767000000000001,8.9102,9.0366,9.1336,9.1997,9.2353,9.2397,9.2152,9.1707,9.1428,9.1631,9.2836,9.4176,9.2103
34,R/Ohm,0.3329,0.196,0.08892,-0.008365299999999999,-0.083718,-0.15219000000000002,-0.21846,-0.27746,-0.33015,-0.38342,-0.43189,-0.4773,-0.5232399999999999,-0.56965,-0.61605,-0.65887,-0.70376,-0.74705,-0.7896,-0.83052,-0.8697600000000001,-0.90558,-0.94094,-0.97578,-1.0065,-1.036,-1.0625,-1.0884,-1.1118,-1.1334,-1.1506,-1.1656,-1.1738,-1.1774,-1.1699,-1.1579,-1.1317,-1.0897,-1.0355,-0.96414,-0.8741,-0.77469,-0.6602100000000001,-0.53785,-0.41929,-0.31443000000000004,-0.22385,-0.15105,-0.099281,-0.065937,-0.037751,-0.022072,-0.016041,impedance,4.4324,4.4405,4.4652,4.4886,4.5256,4.5642,4.609,4.6509,4.7045,4.7599,4.8237,4.8937,4.967,5.0454,5.1295,5.2209,5.3185,5.4219,5.534,5.6523,5.7769,5.906000000000001,6.0428,6.1821,6.3277,6.4773,6.6313,6.7932,6.9571,7.1237,7.2963,7.4732,7.6533,7.8365,8.0231,8.2089,8.388,8.5801,8.7715,8.9624,9.145,9.3103,9.4578,9.5807,9.6831,9.7549,9.8118,9.8784,9.9807,10.132,10.13,9.8503,10.169
35,R/Ohm,0.13129000000000002,0.067486,-0.038159,-0.11455,-0.14792,-0.22869,-0.29099,-0.32043,-0.38771,-0.44367,-0.49325,-0.53971,-0.5899800000000001,-0.64447,-0.69482,-0.7467699999999999,-0.8025399999999999,-0.8565,-0.90773,-0.96524,-1.0209,-1.0791,-1.1224,-1.1765,-1.2282,-1.2686,-1.3149,-1.3537,-1.3966,-1.4481,-1.4899,-1.5458,-1.5928,-1.6487,-1.7034,-1.768,-1.8257,-1.8869,-1.9548,-2.0264,-2.0968,-2.1707,-2.2243,-2.2415,-2.1954,-2.0522,-1.7862,-1.4131,-1.0207,-0.7054199999999999,-0.456,-0.25328,-0.16705,impedance,5.1284,5.1322,5.1869,5.2045,5.2302,5.2913,5.3245,5.3893,5.4566,5.5056,5.5689,5.6485,5.7305,5.8182,5.9014,6.0084,6.1183,6.2361,6.3649,6.5025,6.646,6.806,6.9654,7.1217,7.2979,7.4882,7.6673,7.8572,8.0639,8.2541,8.4494,8.6748,8.8871,9.1143,9.3501,9.5871,9.8214,10.092,10.380999999999998,10.704,11.071,11.481,11.948,12.48,13.065,13.667,14.246,14.732,15.103,15.567,15.953,15.845999999999998,15.753
36,R/Ohm,0.33316,0.20337,0.092289,-0.006358600000000001,-0.08742799999999999,-0.16291,-0.23086,-0.29292,-0.34842,-0.4064,-0.45818,-0.50877,-0.55889,-0.6089899999999999,-0.6614,-0.71215,-0.76386,-0.81577,-0.86703,-0.91813,-0.96777,-1.0153,-1.062,-1.1072,-1.1509,-1.1935,-1.236,-1.2786,-1.3189,-1.3597,-1.4014,-1.4431,-1.4861,-1.5297,-1.5721,-1.6185,-1.6586,-1.6998,-1.7412,-1.776,-1.8019,-1.8179,-1.8019,-1.7421,-1.6203,-1.4317,-1.1767,-0.8880399999999999,-0.61935,-0.39905,-0.22989,-0.13365,-0.074575,impedance,4.9162,4.9398,4.968,4.9993,5.0332,5.07,5.1152,5.165,5.2185,5.2822,5.3474,5.4186,5.4908,5.5765,5.6663,5.7659,5.8713,5.9845,6.1068,6.2375,6.3749,6.5226,6.6756,6.8359,7.002000000000001,7.1739999999999995,7.3509,7.5341,7.7214,7.9154,8.1157,8.322000000000001,8.5348,8.7524,8.9778,9.211,9.4638,9.7388,10.036,10.36,10.723,11.122,11.556,12.029000000000002,12.523,13.014,13.443,13.814,14.109000000000002,14.234000000000002,14.021,13.783,14.191
37,R/Ohm,0.38418,0.2487,0.13316,0.032981,-0.051725,-0.12697999999999998,-0.1933,-0.25489,-0.31166,-0.36639,-0.41668,-0.4638100000000001,-0.51055,-0.5547,-0.59973,-0.64252,-0.68571,-0.72726,-0.76674,-0.80495,-0.84106,-0.8740600000000001,-0.90714,-0.9372,-0.96378,-0.98921,-1.0111,-1.0348,-1.053,-1.0667,-1.0776,-1.0811,-1.0774,-1.0681,-1.0456,-1.0173,-0.97389,-0.91593,-0.8459899999999999,-0.76149,-0.6665300000000001,-0.57035,-0.46916,-0.37079,-0.28225,-0.20696,-0.1472,-0.098737,-0.063756,-0.04,-0.023353,-0.016834000000000002,-0.0034116,impedance,4.2775,4.291,4.3161,4.3391,4.367,4.4058,4.4458,4.4898,4.5434,4.5956,4.6585,4.7275,4.8005,4.8815,4.9662,5.0584,5.1575,5.2627,5.3743,5.4918,5.6159,5.7458,5.8811,6.0227,6.1673,6.3156,6.4647,6.6311,6.7929,6.9576,7.1256,7.2975,7.4704,7.6469,7.8209,7.9943,8.176,8.3477,8.5096,8.6584,8.7965,8.9133,9.0113,9.0964,9.1712,9.2394,9.3058,9.378,9.4492,9.4722,9.3007,9.2422,9.5193
38,R/Ohm,0.30966,0.183,0.077045,-0.016666,-0.097435,-0.17277,-0.24011,-0.3032,-0.35739,-0.4148600000000001,-0.46463,-0.52354,-0.56916,-0.616,-0.6733100000000001,-0.72839,-0.78404,-0.83355,-0.89228,-0.94376,-0.99857,-1.0395,-1.0971,-1.1371,-1.1954,-1.2466,-1.2859,-1.3326,-1.3745,-1.4233,-1.4698,-1.5171,-1.5702,-1.6243,-1.6749,-1.7338,-1.805,-1.858,-1.919,-1.9819,-2.0362,-2.0865,-2.1047,-2.072,-1.9731,-1.7816,-1.4928,-1.1265,-0.769,-0.48345,-0.29815,-0.19239,-0.096677,impedance,4.9857,5.0131,5.04,5.0816,5.1179,5.1615,5.2103,5.2644,5.325,5.3914,5.4682,5.546,5.621,5.7068,5.8064,5.9053,6.018,6.1413,6.2667,6.3986,6.545,6.6881,6.8692,7.0413,7.2161,7.3944,7.584,7.7765,7.9773,8.1804,8.3962,8.6106,8.835,9.0725,9.3129,9.5636,9.8522,10.146,10.469,10.826,11.222,11.658,12.145,12.675999999999998,13.235,13.78,14.248,14.569,14.671,14.621,14.662,15.089,14.681
39,R/Ohm,0.32821,0.19756,0.093071,0.00024903,-0.082333,-0.15835,-0.22089,-0.28846,-0.33146,-0.3821,-0.43695,-0.47847,-0.52767,-0.57275,-0.60907,-0.6571899999999999,-0.71201,-0.75578,-0.79748,-0.8421299999999999,-0.88139,-0.9097,-0.96137,-0.99251,-1.0319,-1.0616,-1.0861,-1.1173,-1.145,-1.1732,-1.1912,-1.2125,-1.2318,-1.2408,-1.2429,-1.2343,-1.2158,-1.1868,-1.148,-1.0835,-0.9973,-0.8960299999999999,-0.77533,-0.63918,-0.50252,-0.37632,-0.2656,-0.17415999999999998,-0.10883,-0.066993,-0.04451,-0.029129,-0.018502,impedance,4.4101,4.4295,4.4568,4.49,4.5469,4.5794,4.6291,4.6574,4.7191,4.7797,4.843999999999999,4.9179,4.9988,5.0844,5.1651,5.2712,5.3686,5.4827,5.5948,5.7179,5.8507,5.9866,6.135,6.2991,6.4271,6.602,6.7532,6.9314,7.1014,7.2828,7.4684,7.6491,7.8418,8.0386,8.2375,8.4438,8.6951,8.8649,9.1035,9.3162,9.5291,9.7258,9.8994,10.037,10.138,10.186,10.179,10.115,10.018,9.9393,10.018,10.316,9.9525
40,R/Ohm,0.37883,0.25185,0.15159,0.04932,-0.023264,-0.10894,-0.15895,-0.20769,-0.29328000000000004,-0.36044,-0.40544,-0.46628,-0.50538,-0.54252,-0.5887,-0.64313,-0.6884899999999999,-0.73869,-0.77899,-0.8135899999999999,-0.85457,-0.89785,-0.92576,-0.96859,-0.98766,-1.0048,-1.0347,-1.0617,-1.0836,-1.1078,-1.1183,-1.1421,-1.1503,-1.1521,-1.1514,-1.1352,-1.1251,-1.0703,-1.0072,-0.9244,-0.8212799999999999,-0.7083699999999999,-0.58395,-0.45536,-0.33866,-0.24225,-0.16656,-0.10732,-0.065209,-0.044344,-0.030394,-0.011977,-0.017874,impedance,4.2951,4.313,4.3306,4.3465,4.4007,4.4292,4.4844,4.4988,4.5676,4.6308,4.6885,4.7745,4.8385,4.9022,5.0199,5.0934,5.2008,5.314,5.4297,5.5507,5.6834,5.8012,5.9538,6.1091,6.2502,6.3954,6.553999999999999,6.7262,6.8816,7.0591,7.2317,7.415,7.5997,7.7882,7.9754,8.1658,8.3629,8.5603,8.7578,8.9398,9.1026,9.2377,9.3367,9.387,9.388,9.3503,9.2946,9.2483,9.1524,9.2131,9.5029,9.5408,9.2611
41,R/Ohm,0.38491,0.2451,0.12899000000000002,0.019989,-0.06618099999999999,-0.14581,-0.21527,-0.28079,-0.34072,-0.39936,-0.45261,-0.5042800000000001,-0.55716,-0.60705,-0.65989,-0.7116600000000001,-0.76385,-0.81725,-0.86893,-0.92127,-0.97177,-1.021,-1.0686,-1.1147,-1.1595,-1.2035,-1.246,-1.2897,-1.3319999999999999,-1.3736,-1.4147,-1.4577,-1.5042,-1.5453,-1.5861,-1.6395,-1.6666,-1.7499,-1.7757,-1.8035,-1.8407,-1.8504,-1.8377,-1.785,-1.6688,-1.4822,-1.2222,-0.92239,-0.62488,-0.38203,-0.22233000000000006,-0.14343,-0.07111,impedance,4.8755,4.8997,4.93,4.967,5.0025,5.0455,5.0952,5.1478,5.2059,5.2719,5.3404,5.4158,5.4949,5.5808,5.6744,5.7776,5.8868,6.0043,6.1308,6.2653,6.4089,6.5607,6.7195,6.8844,7.0551,7.232,7.4143,7.6015,7.7977,7.9937,8.2015,8.4037,8.6257,8.859,9.0838,9.329,9.6662,9.8998,10.198,10.537,10.904000000000002,11.308,11.746,12.239,12.754,13.267,13.708,14.057,14.171,14.011,13.745,13.973,14.132
42,R/Ohm,0.38021,0.28027,0.13335,0.029112,-0.056397,-0.11838,-0.20159,-0.2721,-0.32496,-0.3673,-0.42823,-0.47004,-0.53966,-0.57536,-0.60843,-0.65545,-0.70772,-0.74854,-0.79327,-0.83021,-0.8713200000000001,-0.90049,-0.93569,-0.96124,-0.99545,-1.0202,-1.0477,-1.0694,-1.0881,-1.099,-1.1094,-1.1062,-1.1062,-1.0923,-1.0689,-1.0374,-0.9916,-0.92348,-0.84983,-0.76063,-0.65932,-0.5585600000000001,-0.45392,-0.35256,-0.26317,-0.19007,-0.13204000000000002,-0.084742,-0.052612,-0.03296,-0.024311000000000003,-0.012604,-0.012272,impedance,4.3316,4.3632,4.3783,4.4166,4.4549,4.5052,4.5416,4.6073,4.641,4.7195,4.7837,4.8539,4.9456,5.0375,5.1301,5.2163,5.3254,5.4404,5.5598,5.6885,5.8167,5.9455,6.0952,6.254,6.388,6.5434,6.7067,6.8801,7.0456,7.2199,7.3976,7.5704,7.752999999999999,7.9351,8.1169,8.2913,8.4585,8.6424,8.8076,8.9581,9.0883,9.1933,9.2736,9.3266,9.3479,9.3377,9.3034,9.2467,9.167,9.1281,9.3043,9.5306,9.2856
